genus.species;Loo;K;Winfinity;tmax;tm;Lm;Temperature;length_at_mat;age_at_mat;BodyshapeI;BodyshapeII;Age_max;therm_pref;hermaphr;fecondation;movement;form;TL.1;SL;FL;HL;PAL;PDL;PPL;PPEL;ED;POL;BD;CH;CA;SnoutTipX;SnoutTipY;CaudalOriginX;CaudalOriginY;DorsalOriginX;DorsalOriginY;AnalOriginX;AnalOriginY;EyeFrontX;EyeFrontY;EyeEndX;EyeEndY;OpercleEndX;OpercleEndY;MaxDepthDorsalX;MaxDepthDorsalY;MaxDepthVentralX;MaxDepthVentralY;PectoralOriginX;PectoralOriginY;PelvicOriginX;PelvicOriginY;FLEndX;FLEndY;CaudalUpperX;CaudalUpperY;CaudalLowerX;CaudalLowerY;AspectRatio;habitat;feeding.mode;tl;fin.shape;AR;offspring.size;spawning.type
Dactylobatus_clarkii;103.5431965;0.140511446;5023.295493;16.53429249;8.135706159;66.85285846;14.01643591;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dalatias_licha;124.8858801;0.091852536;9379.293225;29.83682471;13.13947277;80.67354561;13.35083203;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;594;518;NA;118;NA;216;365;122;12;12;80;58;4567;21;123;508;122;237;73;NA;NA;33;12;45;120;139;122;231;75;231;155;143;126;386;135;NA;NA;610;111;528;169;0.736589;bathydemersal;piscivorous;4.23;heterocercal;0.74;300;bearer
Dasyatis_acutirostra;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_akajei;118.6719456;0.115349985;5629.376196;9.666803622;3.991947204;44.6872853;21.51840586;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_americana;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_bennetti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_centroura;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;demersal;generalist;3.81;pointed;NA;355;bearer
Dasyatis_chrysonota;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;14;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_colarensis;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_dipterura;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_fluviorum;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_garouaensis;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_geijskesi;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_gigantea;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_guttata;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_hastata;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;other;flattened;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_hypostigma;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_izuensis;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_laevigata;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_laosensis;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_lata;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_longa;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_margarita;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_margaritella;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_marianae;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_marmorata;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;other;NA;NA;NA;dioecism;internal (oviduct);undulation of median or pectoral fins;rajiform;639;639;639;153;NA;0;NA;NA;16;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_matsubarai;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_microps;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_multispinosa;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_navarrae;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_parvonigra;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_pastinaca;152.9683333;0.08192038;11884.46272;10.92912663;4.768953105;52.08763049;20.96730031;NA;NA;other;NA;10;NA;dioecism;internal (oviduct);undulation of median or pectoral fins;rajiform;537;537;537;142;NA;0;NA;NA;24;54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;demersal;benthivorous;4.05;pointed;NA;80;bearer
Dasyatis_rudis;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_sabina;105.7339322;0.165668921;3590.217595;7.431597312;3.020910875;42.15999034;22.43633684;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_say;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;demersal;generalist;3.41;pointed;NA;160;bearer
Dasyatis_sinensis;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dasyatis_thetidis;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;other;NA;NA;NA;dioecism;internal (oviduct);undulation of median or pectoral fins;rajiform;557;557;557;100;NA;0;NA;NA;9;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_tortonesei;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);undulation of median or pectoral fins;rajiform;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_ushiei;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dasyatis_zugei;121.667367;0.120397681;6049.851232;9.783654686;4.027639209;47.15621048;21.36317986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Deania_calcea;116.6999451;0.094479792;7804.385076;36.64581154;16.20868734;87.25793949;11.09088339;95;25;elongated;NA;NA;11;dioecism;internal (oviduct);NA;NA;569;486;NA;125.5;NA;182;362.5;134;21;46.5;77;70.5;4063.5;40;160.5;516.5;152.5;222;141;NA;NA;86.5;159.5;107.5;159.5;165.5;163.5;270;123.5;270;200.5;174;159.5;402.5;179;NA;NA;603;119.5;571;190;1.238465;bathydemersal;piscivorous;4.33;heterocercal;1.24;315;bearer
Deania_hystricosa;120.5369064;0.088382745;8608.982664;36.69236444;16.28594513;86.69265329;11.36755125;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;580;499;529.5;141.5;NA;196.5;376;142;25.5;54.5;72;67.5;3854;32.5;173;527;158;229;133.5;NA;NA;86.5;168.5;112;168.5;174;161;260.5;109.5;260.5;181.5;174.5;161;408.5;162;562;173;601.5;132;579;199.5;1.187425;NA;NA;NA;NA;NA;NA;NA
Deania_profundorum;120.5369064;0.088382745;8608.982664;36.69236444;16.28594513;86.69265329;11.36755125;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;590.5;494;536.5;137;NA;195;367;138;28.5;45;76;NA;NA;27;149.5;NA;NA;222;133;NA;NA;72.5;150;101;150;164;155.5;281;109.5;281;185.5;165;155.5;394;160;563.5;152.5;NA;NA;NA;NA;NA;bathydemersal;piscivorous;4.36;heterocercal;0.79;315;bearer
Deania_quadrispinosa;120.5369064;0.088382745;8608.982664;36.69236444;16.28594513;86.69265329;11.36755125;NA;NA;elongated;NA;NA;NA;dioecism;internal (oviduct);NA;NA;562;487;517;129;NA;212;354;130;20;54;66;54;3224;39;199;526;199;250;199;0;0;91;198;111;198;167;199;276;154;276;220;168;199;392;199;555;199;587;165;587;219;0.904467;NA;NA;NA;NA;NA;NA;NA
Dentiraja_flindersi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Diplobatis_colombiensis;127.5857071;0.124769071;10625.57123;21.07422258;8.463657849;77.28622686;15.79123667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Diplobatis_guamachensis;127.5857071;0.124769071;10625.57123;21.07422258;8.463657849;77.28622686;15.79123667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Diplobatis_ommata;127.5857071;0.124769071;10625.57123;21.07422258;8.463657849;77.28622686;15.79123667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Diplobatis_pictus;127.5857071;0.124769071;10625.57123;21.07422258;8.463657849;77.28622686;15.79123667;NA;NA;other;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dipturus_acrobelus;198.7217319;0.089746081;33530.65956;19.11107609;10.5656138;112.0092427;14.7338934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dipturus_apricus;198.7217319;0.089746081;33530.65956;19.11107609;10.5656138;112.0092427;14.7338934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dipturus_australis;198.7217319;0.089746081;33530.65956;19.11107609;10.5656138;112.0092427;14.7338934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dipturus_batis;243.6489349;0.065302973;61672.44045;26.08588097;14.29817914;135.7812229;12.432411;145;11;other;flattened;NA;11;dioecism;internal (oviduct);undulation of median or pectoral fins;rajiform;544;544;544;NA;NA;234;NA;NA;22;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;demersal;benthivorous;3.52;pointed;NA;170;non-guarder
Dipturus_bullisi;198.7217319;0.089746081;33530.65956;19.11107609;10.5656138;112.0092427;14.7338934;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dipturus_campbelli;198.7217319;0.089746081;33530.65956;19.11107609;10.5656138;112.0092427;14.7338934;NA;NA;other;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dipturus_canutus;198.7217319;0.089746081;33530.65956;19.11107609;10.5656138;112.0092427;14.7338934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dipturus_cerva;198.7217319;0.089746081;33530.65956;19.11107609;10.5656138;112.0092427;14.7338934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dipturus_confusus;198.7217319;0.089746081;33530.65956;19.11107609;10.5656138;112.0092427;14.7338934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;576;478;576;146;358;365;0;153;28;25;174;109;7295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62865;NA;NA;NA;NA;NA;NA;NA
Dipturus_crosnieri;198.7217319;0.089746081;33530.65956;19.11107609;10.5656138;112.0092427;14.7338934;NA;NA;NA;NA;NA;NA;dioecism;internal (oviduct);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
