Genus_Species;Genus;Species;comname;sciname;Anaerobic;Browsable;Calcerous;Coarse_Soil;Cold_Strat_Reqd;Fine_Soil;Fire_Tolerance;FrostFree_Days;Grazable;Height20yrs;HeightMax;max_pH;max_Precip;MediumSoil;min_pH;min_Precip;min_Temp;NitrFix;growthHabit;
Lomatium_macrocarpum;Lomatium;macrocarpum;bigseed biscuitroot;Lomatium macrocarpum (Nutt. ex Torr. & Gray) Coult. & Rose;0;1;2;1;0;0;2;105;1;NA;0.152401853206535;8.5;40.64;1;6;20.32;-33.3333333333333;0;Forb/herb;
Lomatium_triternatum;Lomatium;triternatum;nineleaf biscuitroot;Lomatium triternatum (Pursh) Coult. & Rose;0;1;2;1;1;0;2;120;2;NA;0.670568154108754;8.8;50.8;1;6.5;20.32;-36.1111111111111;0;Forb/herb;
Lonicera_involucrata;Lonicera;involucrata;twinberry honeysuckle;Lonicera involucrata (Richards.) Banks ex Spreng.;1;3;3;0;1;1;2;90;3;3.0480370641307;3.0480370641307;8;81.28;1;5.5;35.56;-41.6666666666667;0;Shrub;
Lonicera_japonica;Lonicera;japonica;Japanese honeysuckle;Lonicera japonica Thunb.;1;2;1;1;1;1;3;135;1;0.30480370641307;0.30480370641307;8.3;152.4;1;4.9;76.2;-25;0;Vine;
Lonicera_maackii;Lonicera;maackii;Amur honeysuckle;Lonicera maackii (Rupr.) Herder;0;1;2;1;1;1;3;145;1;4.26725188978298;4.26725188978298;7.5;127;1;6;88.9;-36.1111111111111;0;Shrub;
Lonicera_sempervirens;Lonicera;sempervirens;trumpet honeysuckle;Lonicera sempervirens L.;1;2;2;0;1;1;2;140;2;4.87685930260912;4.99878078517435;8.5;152.4;1;6;55.88;-36.1111111111111;0;Vine;
Lonicera_tatarica;Lonicera;tatarica;Tatarian honeysuckle;Lonicera tatarica L.;0;1;2;1;1;0;3;120;1;2.74323335771763;2.74323335771763;7.5;127;1;5.2;81.28;-38.8888888888889;0;Shrub;
Lonicera_utahensis;Lonicera;utahensis;Utah honeysuckle;Lonicera utahensis S. Wats.;0;1;1;0;1;1;2;120;1;0.60960741282614;1.52401853206535;8;152.4;1;6;60.96;-30.5555555555556;0;Shrub;
Lotus_corniculatus;Lotus;corniculatus;bird's-foot trefoil;Lotus corniculatus L.;2;3;2;1;0;1;1;120;3;NA;0.396244818336991;7.5;165.1;1;5.5;60.96;-36.1111111111111;NA;Forb/herb;
Lotus_crassifolius;Lotus;crassifolius;big deervetch;Lotus crassifolius (Benth.) Greene;0;1;3;0;0;1;2;145;2;NA;1.06681297244574;7.5;60.96;1;6;35.56;-19.4444444444444;1;Forb/herb;
Lotus_pedunculatus;Lotus;pedunculatus;big trefoil;Lotus pedunculatus Cav.;1;3;2;1;0;0;1;165;3;NA;2.43842965130456;7.3;139.7;1;6;101.6;-16.6666666666667;NA;Forb/herb;
Lotus_wrightii;Lotus;wrightii;Wright's deervetch;Lotus wrightii (Gray) Greene;0;3;1;1;0;0;1;130;2;NA;0.30480370641307;8;76.2;1;6;30.48;-19.4444444444444;1;Forb/herb;
Ludwigia_decurrens;Ludwigia;decurrens;wingleaf primrose-willow;Ludwigia decurrens Walt.;3;NA;1;0;0;1;3;140;NA;NA;1.37161667885881;6;139.7;1;4;71.12;-13.8888888888889;0;Forb/herb;
Ludwigia_palustris;Ludwigia;palustris;marsh seedbox;Ludwigia palustris (L.) Ell.;3;2;3;1;0;1;0;130;NA;NA;0.060960741282614;8.5;152.4;1;5;63.5;-36.6666666666667;0;Forb/herb;
Lupinus_albicaulis;Lupinus;albicaulis;sicklekeel lupine;Lupinus albicaulis Dougl.;0;1;0;1;0;1;0;180;1;NA;0.91441111923921;7;152.4;1;6;88.9;8.33333333333333;3;Forb/herb;
Lupinus_alpestris;Lupinus;alpestris;Great Basin lupine;Lupinus alpestris A. Nels. (pro sp.);0;2;1;1;0;0;3;120;2;NA;0.670568154108754;7.5;50.8;1;5.7;30.48;-38.8888888888889;NA;Forb/herb;
Lupinus_angustifolius;Lupinus;angustifolius;narrowleaf lupine;Lupinus angustifolius L.;0;1;0;1;0;0;0;180;1;NA;1.21921482565228;7.5;152.4;1;5.6;88.9;-6.11111111111111;3;Forb/herb;
Lupinus_arboreus;Lupinus;arboreus;yellow bush lupine;Lupinus arboreus Sims;0;1;1;1;0;0;2;240;1;1.82882223847842;1.82882223847842;7.5;76.2;1;6;40.64;-5.55555555555556;NA;Subshrub;
Lupinus_argenteus;Lupinus;argenteus;silvery lupine;Lupinus argenteus Pursh;0;2;2;1;0;1;1;180;2;NA;0.457205559619605;8;114.3;1;7;25.4;-41.6666666666667;1;Subshrub;
Lupinus_caudatus;Lupinus;caudatus;tailcup lupine;Lupinus caudatus Kellogg;0;2;3;1;0;0;2;120;2;NA;1.52401853206535;8;175.26;1;7;48.26;-33.3333333333333;1;Forb/herb;
Lupinus_covillei;Lupinus;covillei;shaggy lupine;Lupinus covillei Greene;2;2;1;0;0;1;1;320;2;NA;3.0480370641307;7;88.9;1;6.5;33.02;-5;1;Forb/herb;
Lupinus_elegans;Lupinus;elegans;elegant lupine;Lupinus elegans Kunth;0;1;0;0;0;1;0;180;1;NA;0.91441111923921;7;152.4;1;6;88.9;8.33333333333333;3;<undefined>;
Lupinus_elmeri;Lupinus;elmeri;Elmer's lupine;Lupinus elmeri Greene;0;2;1;0;0;1;2;90;2;NA;0.457205559619605;7.2;152.4;1;6;76.2;-36.1111111111111;NA;Forb/herb;
Lupinus_havardii;Lupinus;havardii;Big Bend bluebonnet;Lupinus havardii S. Wats.;0;2;3;1;0;0;3;240;2;NA;6.0960741282614;8;30.48;1;7.5;20.32;-30.5555555555556;1;Forb/herb;
Lupinus_latifolius;Lupinus;latifolius;broadleaf lupine;Lupinus latifolius Lindl. ex J.G. Agardh;3;2;1;0;0;1;1;150;2;NA;7.62009266032675;7;38.1;1;6.5;25.4;-27.7777777777778;1;Forb/herb;
Lupinus_lepidus;Lupinus;lepidus;Pacific lupine;Lupinus lepidus Dougl. ex Lindl.;0;2;2;1;0;0;2;150;2;NA;1.82882223847842;8;38.1;1;7;25.4;-27.7777777777778;1;Forb/herb;
Lupinus_luteolus;Lupinus;luteolus;pale yellow lupine;Lupinus luteolus Kellogg;0;NA;2;1;0;1;0;140;NA;NA;0.883930748597903;8;76.2;1;6.4;35.56;11.1111111111111;NA;Forb/herb;
Lupinus_luteus;Lupinus;luteus;European yellow lupine;Lupinus luteus L.;0;1;0;1;0;0;0;180;1;NA;0.60960741282614;7;152.4;1;5.6;88.9;-5;3;Forb/herb;
Lupinus_nevadensis;Lupinus;nevadensis;Nevada lupine;Lupinus nevadensis Heller;0;1;2;1;0;0;2;120;1;NA;0.365764447695684;8;45.72;1;6.4;25.4;-30.5555555555556;NA;Forb/herb;
Lupinus_sericeus;Lupinus;sericeus;silky lupine;Lupinus sericeus Pursh;0;2;2;1;0;0;2;200;2;NA;1.82882223847842;7.5;27.94;1;7;12.7;-33.3333333333333;1;Subshrub;
Lupinus_sulphureus;Lupinus;sulphureus;sulphur lupine;Lupinus sulphureus Dougl. ex Hook.;0;2;2;1;0;0;2;120;2;NA;3.0480370641307;7.5;152.4;1;6.5;60.96;-36.1111111111111;1;Forb/herb;
Luzula_parviflora;Luzula;parviflora;smallflowered woodrush;Luzula parviflora (Ehrh.) Desv.;2;NA;1;0;0;0;3;120;NA;NA;0.60960741282614;5.5;114.3;1;4;35.56;-36.1111111111111;0;Graminoid;
Luzula_spicata;Luzula;spicata;spiked woodrush;Luzula spicata (L.) DC.;3;NA;1;0;0;1;3;120;NA;NA;0.396244818336991;5.5;114.3;1;4;35.56;-36.1111111111111;0;Graminoid;
Lycium_carolinianum;Lycium;carolinianum;Carolina desert-thorn;Lycium carolinianum Walt.;3;1;2;1;0;1;2;250;NA;0.91441111923921;2.74323335771763;9;157.48;1;5.5;60.96;-8.33333333333333;0;Shrub;
Lycium_pallidum;Lycium;pallidum;pale desert-thorn;Lycium pallidum Miers;0;1;3;1;0;0;1;140;1;2.43842965130456;1.82882223847842;8.5;38.1;1;7;25.4;-25;0;Shrub;
Lycopodium_annotinum;Lycopodium;annotinum;stiff clubmoss;Lycopodium annotinum L.;3;NA;1;1;0;1;3;100;NA;NA;0.30480370641307;5.3;152.4;1;4;81.28;-41.6666666666667;0;Subshrub;
Lycopus_americanus;Lycopus;americanus;American water horehound;Lycopus americanus Muhl. ex W. Bart.;3;NA;2;0;0;1;3;120;NA;NA;0.548646671543526;7.8;152.4;1;5.2;30.48;-38.8888888888889;0;Forb/herb;
Lycopus_asper;Lycopus;asper;rough bugleweed;Lycopus asper Greene;3;NA;2;1;0;1;3;120;NA;NA;0.640087783467447;8;91.44;1;6;25.4;-38.8888888888889;0;Forb/herb;
Lycopus_rubellus;Lycopus;rubellus;taperleaf water horehound;Lycopus rubellus Moench;3;NA;2;1;0;1;3;165;NA;NA;0.487685930260912;7.2;152.4;1;5.2;76.2;-30.5555555555556;0;Forb/herb;
Lycopus_virginicus;Lycopus;virginicus;Virginia water horehound;Lycopus virginicus L.;2;1;0;0;0;1;2;110;1;NA;1.21921482565228;6.3;203.2;1;5;88.9;-36.1111111111111;0;Forb/herb;
Lyonia_lucida;Lyonia;lucida;fetterbush lyonia;Lyonia lucida (Lam.) K. Koch;2;2;1;1;0;1;3;200;1;NA;2.01170446232626;6;152.4;1;3.5;101.6;-16.6666666666667;0;Shrub;
Lysimachia_lanceolata;Lysimachia;lanceolata;lanceleaf loosestrife;Lysimachia lanceolata Walt.;1;NA;2;1;0;1;3;120;NA;NA;0.762009266032675;7;139.7;1;5;81.28;-30.5555555555556;0;Forb/herb;
Lysimachia_thyrsiflora;Lysimachia;thyrsiflora;tufted loosestrife;Lysimachia thyrsiflora L.;3;NA;1;0;0;1;3;120;NA;NA;0.60960741282614;7.2;139.7;1;4.8;40.64;-36.1111111111111;0;Forb/herb;
Machaeranthera_bigelovii;Machaeranthera;bigelovii;Bigelow's tansyaster;Machaeranthera bigelovii (Gray) Greene var. bigelovii;0;3;3;1;0;1;NA;160;3;NA;1.21921482565228;8.5;45.72;1;6;15.24;0;0;Forb/herb;
Machaeranthera_tanacetifolia;Machaeranthera;tanacetifolia;tanseyleaf tansyaster;Machaeranthera tanacetifolia (Kunth) Nees;0;NA;3;0;0;0;0;110;NA;NA;0.60960741282614;8.5;60.96;1;6.5;40.64;-36.1111111111111;0;Forb/herb;
Maclura_pomifera;Maclura;pomifera;osage orange;Maclura pomifera (Raf.) Schneid.;0;1;3;1;1;0;2;180;1;6.0960741282614;10.6681297244574;7.5;101.6;1;4.5;60.96;-30.5555555555556;0;Tree;
Macroptilium_atropurpureum;Macroptilium;atropurpureum;purple bushbean;Macroptilium atropurpureum (Moc. & Sessé ex DC.) Urban;2;3;2;1;0;1;0;365;3;NA;1.21921482565228;8;281.94;1;5;38.1;-5;NA;Vine;
Magnolia_acuminata;Magnolia;acuminata;cucumber-tree;Magnolia acuminata (L.) L.;1;1;1;1;1;0;0;160;1;12.1921482565228;30.480370641307;7;152.4;1;5.2;88.9;-26.6666666666667;0;Tree;
Magnolia_fraseri;Magnolia;fraseri;mountain magnolia;Magnolia fraseri Walt.;0;1;1;1;1;0;2;150;NA;10.6681297244574;22.8602779809802;6.8;203.2;1;4.5;101.6;-25;0;Tree;
Magnolia_grandiflora;Magnolia;grandiflora;southern magnolia;Magnolia grandiflora L.;0;1;1;0;1;1;1;220;1;12.1921482565228;30.480370641307;6.5;152.4;1;4.5;88.9;-13.8888888888889;0;Tree;
Magnolia_soulangiana;Magnolia;soulangiana;Chinese magnolia;Magnolia soulangiana Soul.-Bod.;0;NA;0;0;1;0;0;160;NA;6.0960741282614;9.1441111923921;6.2;152.4;1;5;88.9;-22.2222222222222;0;Shrub;
Magnolia_stellata;Magnolia;stellata;star magnolia;Magnolia stellata (Sieb. & Zucc.) Maxim.;0;NA;0;0;1;0;1;160;NA;6.0960741282614;7.92489636673982;6.2;152.4;1;5;88.9;-22.2222222222222;0;Tree;
Magnolia_tripetala;Magnolia;tripetala;umbrella-tree;Magnolia tripetala (L.) L.;0;2;1;0;0;1;1;160;2;9.1441111923921;9.1441111923921;7.5;152.4;1;5;101.6;-19.4444444444444;0;Tree;
Magnolia_virginiana;Magnolia;virginiana;sweetbay;Magnolia virginiana L.;1;1;0;1;1;1;0;180;NA;12.1921482565228;18.2882223847842;6.9;203.2;1;5;101.6;-8.33333333333333;0;Tree;
Mahonia_aquifolium;Mahonia;aquifolium;hollyleaved barberry;Mahonia aquifolium (Pursh) Nutt.;0;2;1;1;1;0;NA;170;1;2.43842965130456;2.43842965130456;8;114.3;1;5;50.8;-41.6666666666667;0;Shrub;
Mahonia_repens;Mahonia;repens;creeping barberry;Mahonia repens (Lindl.) G. Don;0;2;2;0;1;0;3;180;1;0.60960741282614;0.60960741282614;7.5;114.3;1;5.5;38.1;-30.5555555555556;0;Subshrub;
Malus_P.;Malus;P.;apple;Malus P. Mill.;0;2;2;1;1;0;2;100;1;9.1441111923921;9.1441111923921;7.5;139.7;1;5;83.82;-61.1111111111111;0;<undefined>;
Malus_floribunda;Malus;floribunda;Japanese flowering crabapple;Malus floribunda Sieb. ex Van Houtte;0;1;2;0;1;1;3;130;2;6.0960741282614;7.62009266032675;7.8;152.4;1;5;81.28;-41.6666666666667;0;Tree;
Malus_ioensis;Malus;ioensis;prairie crabapple;Malus ioensis (Wood) Britt.;0;3;3;1;1;1;1;140;1;6.0960741282614;7.62009266032675;7;114.3;1;5;76.2;-33.3333333333333;0;Tree;
Malus_sargentii;Malus;sargentii;Sargent's apple;Malus sargentii Rehder;0;2;2;1;1;1;1;100;1;2.43842965130456;2.43842965130456;7.5;152.4;1;5.5;76.2;-36.1111111111111;0;<undefined>;
Malus_sylvestris;Malus;sylvestris;European crabapple;Malus sylvestris P. Mill.;0;3;1;1;1;0;1;150;1;9.1441111923921;12.1921482565228;7;127;1;4.8;76.2;-33.3333333333333;0;Tree;
Mangifera_indica;Mangifera;indica;mango;Mangifera indica L.;2;2;2;1;0;1;0;365;1;19.8122409168495;19.8122409168495;7;254;1;4;152.4;-8.33333333333333;0;Tree;
Manihot_esculenta;Manihot;esculenta;cassava;Manihot esculenta Crantz;1;NA;2;0;0;1;0;365;NA;NA;3.0480370641307;5.5;203.2;1;5;152.4;-8.33333333333333;0;Subshrub;
Manilkara_bidentata;Manilkara;bidentata;bulletwood;Manilkara bidentata (A. DC.) Chev.;0;1;0;0;0;1;0;365;NA;18.2882223847842;30.480370641307;5.8;180.34;1;4.6;139.7;11.1111111111111;0;Tree;
Manilkara_zapota;Manilkara;zapota;sapodilla;Manilkara zapota (L.) van Royen;2;2;2;1;0;1;0;365;1;15.2401853206535;15.2401853206535;7;254;1;4;152.4;-8.33333333333333;0;Tree;
Maurandella_antirrhiniflora;Maurandella;antirrhiniflora;roving sailor;Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.;0;NA;3;1;0;1;1;200;NA;NA;0.243842965130456;9;45.72;1;6.8;20.32;-22.2222222222222;0;Vine;
Medicago_lupulina;Medicago;lupulina;black medick;Medicago lupulina L.;0;2;0;0;1;1;0;110;2;NA;0.60960741282614;8;152.4;1;5.5;33.02;-5;NA;Forb/herb;
Medicago_polymorpha;Medicago;polymorpha;burclover;Medicago polymorpha L.;0;2;0;0;1;1;0;100;3;NA;0.396244818336991;8.2;190.5;1;5.9;30.48;0;3;Forb/herb;
Medicago_sativa;Medicago;sativa;alfalfa;Medicago sativa L.;0;3;1;0;0;0;3;100;3;NA;0.487685930260912;7.2;76.2;1;6.2;40.64;-36.1111111111111;3;Forb/herb;
Medicago_scutellata;Medicago;scutellata;snail medick;Medicago scutellata (L.) P. Mill.;0;2;0;0;1;1;0;110;2;NA;0.60960741282614;7.5;127;1;5.9;45.72;0;NA;Forb/herb;
Melia_azedarach;Melia;azedarach;Chinaberrytree;Melia azedarach L.;0;1;2;1;0;1;0;365;1;15.2401853206535;15.2401853206535;8;152.4;1;4;50.8;-8.33333333333333;0;Tree;
Melica_bulbosa;Melica;bulbosa;oniongrass;Melica bulbosa Geyer ex Porter & Coult.;0;3;2;1;0;1;3;100;2;NA;0.548646671543526;8;88.9;1;5.5;50.8;-41.6666666666667;0;Graminoid;
Melica_californica;Melica;californica;California melicgrass;Melica californica Scribn.;1;2;1;1;0;0;3;240;3;NA;1.21921482565228;7.5;60.96;1;6;35.56;-13.8888888888889;0;Graminoid;
Melica_imperfecta;Melica;imperfecta;smallflower melicgrass;Melica imperfecta Trin.;0;1;2;1;0;0;3;340;1;NA;0.975371860521824;7.8;40.64;1;6;22.86;-2.77777777777778;0;Graminoid;
Melica_spectabilis;Melica;spectabilis;purple oniongrass;Melica spectabilis Scribn.;0;2;1;0;0;1;3;110;3;NA;0.762009266032675;7.5;76.2;1;6;30.48;-36.1111111111111;0;Graminoid;
Melica_subulata;Melica;subulata;Alaska oniongrass;Melica subulata (Griseb.) Scribn.;0;1;2;1;1;1;3;90;1;NA;1.00585223116313;7.3;127;1;5.7;60.96;-36.1111111111111;0;Graminoid;
Melicoccus_bijugatus;Melicoccus;bijugatus;Spanish lime;Melicoccus bijugatus Jacq.;1;NA;2;0;0;1;0;365;NA;18.2882223847842;18.2882223847842;7.5;254;1;4;76.2;-8.33333333333333;0;Tree;
Melilotus_officinalis;Melilotus;officinalis;yellow sweetclover;Melilotus officinalis (L.) Lam.;1;1;3;0;0;1;3;110;2;NA;1.82882223847842;8.2;165.1;1;6.5;43.18;-38.8888888888889;NA;Forb/herb;
Menodora_scabra;Menodora;scabra;rough menodora;Menodora scabra Gray;0;3;3;1;0;0;0;260;3;0.30480370641307;0.30480370641307;8.4;45.72;1;6.6;12.7;-7.77777777777778;0;Subshrub;
Mentha_arvensis;Mentha;arvensis;wild mint;Mentha arvensis L.;2;1;2;0;0;1;0;100;1;NA;0.792489636673982;7;127;1;5;50.8;-36.1111111111111;0;Forb/herb;
Mentzelia_decapetala;Mentzelia;decapetala;tenpetal blazingstar;Mentzelia decapetala (Pursh ex Sims) Urban & Gilg ex Gilg;0;NA;2;1;1;0;1;95;NA;NA;1.06681297244574;8.4;81.28;1;6;40.64;-38.8888888888889;0;Forb/herb;
Menyanthes_trifoliata;Menyanthes;trifoliata;buckbean;Menyanthes trifoliata L.;3;NA;1;0;0;1;3;100;NA;NA;0.243842965130456;6.5;139.7;1;4.8;30.48;-36.1111111111111;0;Forb/herb;
Mertensia_ciliata;Mertensia;ciliata;tall fringed bluebells;Mertensia ciliata (James ex Torr.) G. Don;2;1;1;1;1;0;2;100;1;NA;0.60960741282614;7.2;165.1;1;6.2;30.48;-30.5555555555556;0;Forb/herb;
Mertensia_virginica;Mertensia;virginica;Virginia bluebells;Mertensia virginica (L.) Pers. ex Link;1;2;2;0;0;1;0;100;2;NA;0.701048524750061;8;137.16;1;4.5;66.04;-33.3333333333333;0;Forb/herb;
Metasequoia_glyptostroboides;Metasequoia;glyptostroboides;dawn redwood;Metasequoia glyptostroboides Hu & W. C. Cheng;1;NA;2;0;0;0;1;200;NA;18.2882223847842;30.480370641307;8.4;139.7;1;6.2;60.96;-25;0;<undefined>;
Metrosideros_polymorpha;Metrosideros;polymorpha;'ohi'a lehua;Metrosideros polymorpha Gaud.;0;NA;0;1;0;0;3;320;NA;9.1441111923921;19.8122409168495;5.7;1143;1;4.3;50.8;-5.55555555555556;0;Tree;
Microseris_nutans;Microseris;nutans;nodding microceris;Microseris nutans (Hook.) Schultz-Bip.;1;3;1;0;0;0;1;120;3;NA;0.60960741282614;7.2;152.4;1;6;40.64;-33.3333333333333;0;Forb/herb;
Mikania_scandens;Mikania;scandens;climbing hempvine;Mikania scandens (L.) Willd.;2;3;1;0;0;1;0;110;3;NA;0.30480370641307;7.5;152.4;1;5.7;76.2;-38.8888888888889;0;Vine;
Mimulus_alatus;Mimulus;alatus;sharpwing monkeyflower;Mimulus alatus Ait.;3;3;2;0;0;1;0;150;3;NA;0.701048524750061;7.8;152.4;1;6.2;60.96;-30.5555555555556;0;Forb/herb;
Mimulus_cardinalis;Mimulus;cardinalis;scarlet monkeyflower;Mimulus cardinalis Dougl. ex Benth.;2;1;2;0;0;0;2;120;1;NA;0.762009266032675;7.2;114.3;1;6;60.96;-33.3333333333333;0;Forb/herb;
Mimulus_dentatus;Mimulus;dentatus;coastal monkeyflower;Mimulus dentatus Nutt. ex Benth.;1;NA;2;1;0;1;1;150;NA;NA;0.457205559619605;8;40.64;1;6;30.48;-16.6666666666667;0;Forb/herb;
